,x,y,z,User,Model,Device,gt
9417,2.3052672999999997,-0.35572815,12.237915,f,nexus4,nexus4_1,5
15923,-0.4833374,-0.2033844,10.190796,i,nexus4,nexus4_1,4
10475,0.6931214,1.2761095,9.40203,c,s3mini,s3mini_1,1
3831,1.7046716,0.6799533,9.279925,h,s3,s3_2,1
39631,-5.1798096,-0.59495544,6.8773193,d,nexus4,nexus4_1,2
74820,-1.6092528999999998,-2.7741852000000002,15.158629999999999,d,nexus4,nexus4_1,5
66256,4.290356,1.379043,9.040393,g,samsungold,samsungold_2,1
18333,-0.766135,2.145178,9.040393,f,samsungold,samsungold_2,0
109610,-3.370994,0.153227,9.346847,e,samsungold,samsungold_2,4
93466,-2.4207916000000003,1.1610107,10.346511999999999,g,nexus4,nexus4_2,5
23186,-4.290356,0.766135,4.137129,a,samsungold,samsungold_1,3
96501,3.6774480000000014,-0.306454,9.346847,e,samsungold,samsungold_1,1
11557,5.1355624,-2.4169466,10.876859,a,s3mini,s3mini_1,3
40976,4.559646599999999,0.8289489999999999,8.643355999999999,g,nexus4,nexus4_2,1
134056,-6.199798599999999,0.42384338,10.176514,a,nexus4,nexus4_1,0
109009,7.451953,-2.72939,5.2265425,c,s3mini,s3mini_1,3
42366,-4.182266,1.60495,6.5593414,h,nexus4,nexus4_2,3
38845,-1.9066314999999998,1.5323486000000002,9.389603,g,nexus4,nexus4_2,4
121107,-2.2470244999999998,2.4214172,14.815659,e,nexus4,nexus4_2,5
19370,-0.87117004,-1.7406616000000001,9.556229,c,nexus4,nexus4_2,1
63163,-0.612908,-0.153227,8.121031,e,samsungold,samsungold_2,5
69174,-3.2273839,0.2777274,10.754754,d,s3,s3_2,5
77226,-2.758086,3.524221,7.048442,h,samsungold,samsungold_2,3
39189,-0.74263,1.4526062,9.597885,b,nexus4,nexus4_2,4
103260,3.7646027,-0.11486816400000001,8.963516,d,nexus4,nexus4_2,1
74422,-1.8078461,1.3800048999999999,9.545517,g,nexus4,nexus4_2,4
38836,-6.0129395,0.35481262,8.056792999999999,a,nexus4,nexus4_1,4
107223,5.209718,0.4596810000000001,5.209718,c,samsungold,samsungold_2,2
110331,-6.1866174,-0.7278373,9.270349000000001,a,s3,s3_1,0
17570,-4.6025696,0.9820404,8.991089,h,nexus4,nexus4_1,4
63701,-6.225815,0.18148804,7.7649994000000016,h,nexus4,nexus4_2,5
107085,1.6958923,-0.17958069,10.158661,h,nexus4,nexus4_1,1
50675,-0.22984336,2.4516625,8.456321,i,s3,s3_1,2
104038,-2.8361664,1.1300659,10.085861,i,nexus4,nexus4_2,0
129340,-5.350006,1.7092438,10.056305,g,nexus4,nexus4_1,2
7380,-6.182968,-0.10296631,7.404373,f,nexus4,nexus4_2,2
86632,4.319229,-0.020843506,8.73381,d,nexus4,nexus4_2,1
126079,-2.7351685000000003,3.294571,9.305297999999999,f,nexus4,nexus4_1,0
74267,0.31603462,1.1779473,9.835381,i,s3,s3_2,0
58023,-2.1739352000000003,1.8243817,8.878897,f,s3mini,s3mini_1,0
130993,-1.595993,0.17196655,6.266556,b,nexus4,nexus4_2,5
97494,-9.959755,1.379043,11.338797999999999,a,samsungold,samsungold_1,5
77063,-4.59681,1.072589,8.274258,i,samsungold,samsungold_2,5
107945,-3.9823150000000003,0.51831055,10.447678,i,nexus4,nexus4_2,3
123703,3.786026,-0.06011963,9.019455,d,nexus4,nexus4_2,1
55727,-0.92710876,-1.6204528999999999,9.770462,c,nexus4,nexus4_2,1
71590,-5.6116790000000005,-1.7930297999999998,9.874008,g,nexus4,nexus4_2,5
117805,-0.8714894,2.384625,7.0006455999999995,g,s3,s3_2,5
44684,-4.6639050000000015,0.842759,8.408437,h,s3,s3_1,4
10329,-2.1161041000000003,-1.4907226999999998,8.527908,b,nexus4,nexus4_2,0
46148,-0.45968673,0.7469909,9.959878999999999,f,s3,s3_2,3
39166,8.733939,-1.225816,6.12908,a,samsungold,samsungold_2,2
42799,-4.7499847,1.1574402,9.080153999999999,a,nexus4,nexus4_2,3
67783,-3.524221,1.379043,7.048442,b,samsungold,samsungold_2,3
14236,-1.0820007,0.012039185,10.007507,f,nexus4,nexus4_1,5
55796,-0.1436521,2.3750482,8.485051,f,s3,s3_2,0
64395,0.29640198,-0.7528076,9.840683,a,nexus4,nexus4_2,1
94387,-3.4919431000000003,-0.7565677,10.4171715,g,s3mini,s3mini_1,0
19824,-4.989212,-1.2241211,9.594315,d,nexus4,nexus4_2,3
50017,-1.072589,0.612908,8.580712,h,samsungold,samsungold_1,0
64852,-1.4509583000000001,-0.6378020999999999,9.251739500000001,b,nexus4,nexus4_1,3
116404,0.21068975,-0.50757074,9.433155000000001,a,s3,s3_2,1
33648,7.0449386,-0.51235914,6.3709707,f,s3mini,s3mini_1,1
84319,-0.24899697,-0.545878,8.121132000000001,d,s3,s3_1,5
40444,-0.12730408,-0.9277648999999999,13.789719,g,nexus4,nexus4_2,0
83582,7.821944999999999,-0.80874634,5.9392548,f,nexus4,nexus4_2,1
30911,4.009613,0.33100890000000005,9.563568,d,nexus4,nexus4_1,1
19878,3.8857894,1.5430629999999999,8.583213,g,s3mini,s3mini_1,1
8575,-0.9193620000000001,0.0,7.967803999999999,h,samsungold,samsungold_1,0
109662,-2.298405,-0.9193620000000001,8.887166,f,samsungold,samsungold_2,3
8403,-3.1146697999999997,0.19458008,6.504593,d,nexus4,nexus4_2,5
66441,-0.8296814,-1.5816193,10.078918,c,nexus4,nexus4_1,1
44881,3.7732617999999993,0.130484,5.17387,c,s3mini,s3mini_1,5
80749,-8.734726,0.6385193,9.026596000000001,a,nexus4,nexus4_2,2
38322,-3.4380736000000005,0.80445176,9.346964,a,s3,s3_1,0
95582,-2.0746154999999997,1.7735138,9.814697,g,nexus4,nexus4_1,4
30909,8.926781,0.35314476,3.9444472999999998,b,s3mini,s3mini_1,1
56767,9.308656,0.6512229,3.122039,b,s3,s3_1,1
115204,-2.2982025,2.3583374,10.051346,i,nexus4,nexus4_2,5
35853,-9.427582000000001,0.63212585,7.039184599999999,c,nexus4,nexus4_1,2
90564,-7.6695100000000025,-1.0622559,10.639297500000001,b,nexus4,nexus4_2,5
14257,2.145178,-1.072589,4.59681,a,samsungold,samsungold_2,5
99296,-5.209718,-0.153227,8.121031,c,samsungold,samsungold_1,5
17525,-3.681366,0.6130829000000001,5.7954407,a,nexus4,nexus4_1,5
48907,-4.3957543,-0.38307226,12.26789,i,s3,s3_1,3
134946,-0.306454,1.225816,8.274258,i,samsungold,samsungold_2,0
23467,-2.758086,0.0,5.975853,d,samsungold,samsungold_2,5
15039,-2.758086,-0.9193620000000001,9.806528,f,samsungold,samsungold_2,3
1479,-2.4541168,0.09936523400000001,11.5759735,d,nexus4,nexus4_2,0
53759,-4.759673,1.043872,9.864111,c,s3,s3_2,5
31780,-3.370994,0.0,5.975853,h,samsungold,samsungold_1,2
116296,1.733402,0.33518824,9.327810000000001,h,s3,s3_2,1
85202,-5.11792,1.1070098999999998,7.3022156,h,nexus4,nexus4_1,5
118669,0.9193620000000001,-0.9193620000000001,9.959755,a,samsungold,samsungold_1,1
15480,-2.145178,0.306454,9.806528,f,samsungold,samsungold_2,4
20279,-4.1623197,0.7745243,9.703699,i,s3mini,s3mini_1,3
125962,7.201669,-0.306454,6.895214999999999,f,samsungold,samsungold_2,1
33918,-2.8565674,-1.2924042,7.6604614,a,nexus4,nexus4_1,2
10122,-1.8306273999999998,1.7175751,9.811127,g,nexus4,nexus4_1,4
10268,-6.8857240000000015,-0.41180268,11.693280999999999,a,s3,s3_2,2
79926,3.7836456,-0.025604248,9.015884,d,nexus4,nexus4_2,1
24021,-2.758086,0.306454,8.274258,i,samsungold,samsungold_1,3
23189,7.870742999999999,-0.81707764,5.870223999999999,f,nexus4,nexus4_2,1
81801,0.9193620000000001,1.072589,9.806528,c,samsungold,samsungold_2,1
37234,-2.4037786,2.2697031,4.0605660000000015,d,s3,s3_2,5
89992,-4.750037,-0.4596810000000001,7.5081229999999985,c,samsungold,samsungold_1,3
92771,-2.9363097999999996,1.036789,9.443359,e,nexus4,nexus4_1,5
59467,-2.8992462000000003,-1.7894592,8.749283,d,nexus4,nexus4_2,3
79629,-3.7264252,-0.0708313,7.983993499999999,c,nexus4,nexus4_2,0
77650,-2.2505496,-2.0302830000000003,9.471461999999999,b,s3,s3_1,0
104530,-1.7961121,1.4176483,6.365539599999999,g,nexus4,nexus4_1,2
28818,4.657242,0.8372803,8.593369000000001,g,nexus4,nexus4_2,1
105772,4.0524597,0.36314392,9.432648,d,nexus4,nexus4_1,1
54364,-2.9910582999999997,-1.3447723,9.755188,c,nexus4,nexus4_1,4
110039,-2.6719291000000003,-1.091756,9.069236,c,s3,s3_2,4
86950,1.7717092,0.5267244000000001,9.279925,h,s3,s3_2,1
1480,-4.903264,-2.451632,14.709792000000002,e,samsungold,samsungold_1,2
58403,5.2768207,0.8331822,8.197746,i,s3,s3_1,1
46449,0.6344634,1.282095,9.380483,c,s3mini,s3mini_1,1
130367,1.2258313,0.60333884,9.624691,h,s3,s3_1,1
90038,-1.53227,1.379043,9.653300999999999,g,samsungold,samsungold_1,4
84492,-0.7021637,0.5480651999999999,8.593369000000001,i,nexus4,nexus4_2,2
71960,5.2892303,0.24456787,8.181564,i,nexus4,nexus4_2,1
68556,-2.8504486,-0.6123656999999999,9.37175,e,nexus4,nexus4_2,4
115733,-2.4229321,1.532289,10.275913000000001,b,s3,s3_1,0
15731,-0.153227,0.306454,10.112982,a,samsungold,samsungold_2,1
74330,-0.153227,0.4596810000000001,9.959755,a,samsungold,samsungold_2,1
50462,-0.39145198,0.2908955,9.460688000000001,a,s3mini,s3mini_1,1
90006,-9.19362,0.9193620000000001,5.8226260000000005,h,samsungold,samsungold_2,3
32787,-1.3496246,-0.09701538,7.415085,i,nexus4,nexus4_2,5
85165,-0.8714894,-0.23942018,9.519346,i,s3,s3_2,4
79288,-2.145178,-0.153227,11.032344,b,samsungold,samsungold_2,0
39494,3.9358215,0.27745056,9.480255,d,nexus4,nexus4_1,1
127244,0.029632567999999998,-3.7953644,9.333862,h,nexus4,nexus4_1,0
111973,-2.480393,-0.33518824,8.7532015,g,s3,s3_1,0
18860,-4.097931,-4.1821747,14.893219,e,nexus4,nexus4_1,5
19147,-5.5890656,-0.5968933000000001,8.339858999999999,a,nexus4,nexus4_2,0
81240,5.056491,0.612908,8.733939,i,samsungold,samsungold_2,1
49171,-0.24513245,1.1895752,9.086105,b,nexus4,nexus4_2,0
14882,-2.5790862999999997,-1.1777038999999998,9.325333,c,nexus4,nexus4_2,4
126200,-2.1269836,-1.3114471,11.905853,d,nexus4,nexus4_1,0
92112,-4.6228027,1.0713043,8.618561,h,nexus4,nexus4_1,5
79210,-1.1081848,-0.14387512,10.000366,b,nexus4,nexus4_1,4
71375,-1.225816,0.766135,7.967803999999999,g,samsungold,samsungold_1,2
80040,-2.1547816,1.7908629,9.222465,g,s3,s3_2,4
45189,-0.8485565,-2.2214966,9.101578,i,nexus4,nexus4_2,3
99663,-2.9932708999999997,-0.3671875,9.305099499999999,d,nexus4,nexus4_2,4
88138,-6.8756559999999975,-1.4823913999999998,5.2656097,c,nexus4,nexus4_2,5
81493,-4.855441000000001,0.6512229,7.9104424,b,s3,s3_2,2
61060,-3.4730835,1.2534027,8.053223,g,nexus4,nexus4_1,5
111154,-4.360962000000002,-1.8648833999999999,6.1144104000000015,h,nexus4,nexus4_1,2
63068,-3.2017212,-1.0067595999999999,8.137725999999999,h,nexus4,nexus4_1,2
117599,-5.798538,0.45999146,7.8756866,a,nexus4,nexus4_2,4
53390,-4.443583,1.8387240000000002,8.274258,g,samsungold,samsungold_1,3
124763,5.669398999999999,0.612908,7.967803999999999,a,samsungold,samsungold_2,0
92822,-0.9961395000000001,-0.38623047,6.748581,b,nexus4,nexus4_2,5
22351,-4.402450599999999,-2.6106873,8.486252,d,nexus4,nexus4_2,5
718,8.062474,-0.027533319,14.375983999999999,a,s3mini,s3mini_1,2
90675,-5.094861,0.06703765,8.446744,a,s3,s3_2,0
31252,-3.5873413,0.026321411,8.969666,g,nexus4,nexus4_1,5
67705,-4.2371826,-1.5471039,7.731872599999999,a,nexus4,nexus4_1,2
96415,-2.7361908,-0.92419434,9.471725,c,nexus4,nexus4_2,4
111906,-1.404541,-0.47712708,12.936554,d,nexus4,nexus4_1,0
67924,-3.6252593999999996,2.0131836,9.489578,g,nexus4,nexus4_2,3
56260,-2.9575652999999997,-0.25888062,9.284866000000001,d,nexus4,nexus4_2,4
108527,-4.5681367,-2.7102362999999996,10.007763,g,s3,s3_2,3
2099,0.0,-1.379043,9.653300999999999,g,samsungold,samsungold_2,0
31151,-5.834244,0.48855590000000004,7.8495026,a,nexus4,nexus4_2,4
12680,-7.3638,1.9460906999999998,6.471466,a,nexus4,nexus4_1,3
83601,-1.864975,0.36477659999999995,11.762833,e,nexus4,nexus4_2,2
105298,-1.0520782,-0.71829224,7.202041599999999,i,nexus4,nexus4_2,2
132037,-1.6138458,-0.2112732,9.609786999999999,f,nexus4,nexus4_2,4
119910,-3.950180000000002,-1.1896057,7.473403999999999,d,nexus4,nexus4_2,5
110838,-1.6138458,-0.24816895,9.596695,f,nexus4,nexus4_2,4
79950,-3.4476504,0.34476504,6.2057709999999995,c,s3,s3_2,5
111569,5.3985596,0.67378235,8.682831,i,nexus4,nexus4_1,1
61432,-9.08226,1.7513428,4.81691,h,nexus4,nexus4_2,3
89243,-2.1930888,1.292869,9.174581,b,s3,s3_1,4
76222,0.6428431,1.292869,9.334992,c,s3mini,s3mini_1,1
103115,-9.090591,-3.2867126000000004,9.568130499999999,b,nexus4,nexus4_2,2
126612,-7.7572136,-0.05746084,11.051635000000001,a,s3,s3_2,2
14023,-3.1064768,-2.1954830000000003,8.876503,b,s3mini,s3mini_1,0
48908,-0.20942688,-1.4823913999999998,8.045883,i,nexus4,nexus4_2,0
5288,-6.0629272000000025,0.8749237,7.863983,a,nexus4,nexus4_1,3
4299,-0.7047119000000001,2.1103362999999997,9.992035000000001,b,nexus4,nexus4_1,4
74523,-4.0134277,3.7408905,8.843506,g,nexus4,nexus4_1,2
90213,-1.8877563000000002,1.8115997,9.842072,g,nexus4,nexus4_1,4
135830,-4.7261809999999995,1.6406555,8.311295,h,nexus4,nexus4_2,4
105728,4.903264,0.9193620000000001,8.887166,g,samsungold,samsungold_1,1
691,-1.9697113000000002,-1.8965758999999998,9.012314,e,nexus4,nexus4_2,0
128154,-3.0111237,-1.7644653000000001,8.79689,c,nexus4,nexus4_2,4
53384,-2.79451,0.1517334,10.371506,h,nexus4,nexus4_2,0
47610,-0.75946045,2.3983612,7.614044,f,nexus4,nexus4_1,0
128035,3.8690300000000004,0.18195933,8.896853,e,s3,s3_1,1
34993,-5.362945,2.451632,11.951706,g,samsungold,samsungold_1,5
44154,-2.5554504000000002,0.05369568,9.643311,i,nexus4,nexus4_1,0
60912,-2.604859,1.379043,6.588761,b,samsungold,samsungold_1,2
9037,-4.750037,0.612908,9.040393,c,samsungold,samsungold_1,0
85730,-5.7759247,-6.765625,13.779007,e,nexus4,nexus4_2,3
23200,-0.5571289,-1.7649078,10.045592999999998,c,nexus4,nexus4_1,1
12450,0.20111294,-0.2873042,9.710882000000002,a,s3,s3_1,1
67251,-1.8161773999999997,0.23504639,7.526962299999999,d,nexus4,nexus4_2,5
3208,8.853758000000003,0.8607155000000001,3.7924154000000003,b,s3mini,s3mini_1,1
51849,-2.0015526,-1.4939818,7.776367,b,s3,s3_2,2
40060,-1.8387240000000002,1.072589,9.653300999999999,b,samsungold,samsungold_1,4
61066,-8.034941,-0.89064306,6.837839999999999,a,s3,s3_1,3
72063,-1.5995636,-0.18151855,8.173233,i,nexus4,nexus4_2,0
65952,4.392853,1.543808,9.120819000000001,g,nexus4,nexus4_1,1
110389,-2.9135284,-0.92181396,9.250351,c,nexus4,nexus4_2,4
46749,-2.6719291000000003,1.3599066,6.378153299999999,g,s3,s3_1,2
9881,-3.217767,0.306454,9.346847,d,samsungold,samsungold_2,4
131157,-2.9113130000000003,0.153227,9.653300999999999,e,samsungold,samsungold_2,4
46321,4.7487183,1.6068878,8.894684,g,nexus4,nexus4_1,1
91318,-1.0867615,-0.5306854,7.1522520000000025,i,nexus4,nexus4_1,5
131573,-2.03891,1.7056732,10.134857,f,nexus4,nexus4_1,0
49640,-2.6719291000000003,-0.80445176,9.423578,c,s3,s3_1,4
99950,-2.4911804,2.0032196,9.125580000000001,c,nexus4,nexus4_1,3
13474,-4.541869999999999,0.97846985,9.114868,h,nexus4,nexus4_1,4
118666,-1.3962097,-0.9365386999999998,18.704193,f,nexus4,nexus4_1,2
41358,7.974121,-0.11531067,6.484558,f,nexus4,nexus4_1,1
125641,2.483963,0.25646973,12.225814999999999,f,nexus4,nexus4_2,5
44486,-4.6394652999999995,0.78089905,9.031555,h,nexus4,nexus4_1,4
27794,-4.268862,-0.50158525,10.7990465,h,s3mini,s3mini_1,0
72831,-3.6774480000000014,-1.072589,8.580712,g,samsungold,samsungold_2,2
111025,-3.06454,-0.4596810000000001,11.798478999999999,f,samsungold,samsungold_1,0
122394,-2.9051971,-0.48501587,9.315811,e,nexus4,nexus4_2,4
97000,8.662216,-0.056549072,4.5312653,b,nexus4,nexus4_2,1
66372,-1.225816,-1.8387240000000002,9.653300999999999,i,samsungold,samsungold_1,0
57909,-2.1452047999999997,-2.1547816,11.57836,e,s3,s3_1,5
69889,-1.9440918000000005,1.8770541,9.11712,g,s3,s3_1,4
126204,-1.53227,3.524221,7.66135,b,samsungold,samsungold_2,2
1458,-2.882619,1.7812861,7.422025,g,s3,s3_2,3
56616,-1.8866308999999997,0.038307227,9.327810000000001,f,s3,s3_2,4
104411,-7.0006455999999995,4.0701427,6.9048777,a,s3,s3_2,5
52240,-8.983044999999997,-2.7964275,8.236053,c,s3,s3_1,2
129656,8.891753999999997,0.47740173,5.0051575,b,nexus4,nexus4_1,1
27119,-2.298405,-2.145178,8.580712,b,samsungold,samsungold_1,2
71193,-0.6380615,-1.4637909,10.070587,c,nexus4,nexus4_1,1
3309,-2.9113130000000003,-0.612908,9.346847,e,samsungold,samsungold_1,4
88928,-5.3464355,0.07749939,6.7773438,a,nexus4,nexus4_1,3
6070,-0.97828674,-1.4395447000000001,9.732376,c,nexus4,nexus4_2,1
77032,-1.5948029,1.6846923999999999,8.063736,g,nexus4,nexus4_2,5
72070,-1.8173675999999999,1.4764099,9.420547500000001,g,nexus4,nexus4_2,4
28579,-0.011856078999999999,0.22671509,11.881851,b,nexus4,nexus4_2,5
8452,-2.8565674,1.0582122999999999,10.6026,i,nexus4,nexus4_1,0
62562,-5.066130599999998,2.0302830000000003,7.795521000000001,h,s3,s3_2,4
109256,-5.952072,0.59329224,7.648361,a,nexus4,nexus4_2,4
85828,0.641646,-1.0151415000000001,7.9104424,i,s3,s3_1,5
45496,-5.334281400000001,-0.36391866,8.427589999999999,f,s3,s3_2,5
63345,3.2908301,0.16639702,8.872911,e,s3mini,s3mini_1,1
14841,-1.6304513,-0.18794483,7.0545154000000005,f,s3mini,s3mini_1,2
43474,-3.7122097000000003,-1.5011643999999995,9.11712,b,s3mini,s3mini_1,0
119557,-2.7673035,-1.1126862,9.70163,c,nexus4,nexus4_1,4
15618,-1.1103973,-1.9441833,11.356978999999999,b,nexus4,nexus4_2,0
63156,-0.28100586,1.3498077,9.615936,d,nexus4,nexus4_1,0
98621,-4.4244847,-1.4748282,3.5051112,b,s3,s3_2,2
44681,6.2991447,1.1803415000000002,8.987833,c,s3mini,s3mini_1,0
47902,-2.4233398,-0.27836609999999995,9.926575,e,nexus4,nexus4_1,4
128112,-3.277893,-0.52830505,8.291260000000001,g,nexus4,nexus4_1,2
39110,-4.1659107,0.8810662,7.4986396,a,s3,s3_2,2
130379,-5.516172,3.6774480000000014,7.048442,g,samsungold,samsungold_1,5
66579,-0.61291564,-0.16280572,8.676587,d,s3,s3_2,5
15922,-3.5754395,3.6183013999999996,11.572600999999999,e,nexus4,nexus4_1,2
10639,-2.3594859,-1.3347674999999999,10.875661000000001,i,s3mini,s3mini_1,3
89121,-5.7939680000000005,6.2823853,13.761871,b,s3,s3_1,3
4935,-3.6774480000000014,-0.4596810000000001,6.741988,h,samsungold,samsungold_2,3
40575,-3.1316159,0.19153613,9.165004,d,s3,s3_1,4
40948,-4.503784,1.101059,8.991089,h,nexus4,nexus4_1,4
31201,-2.4326935,-0.7206726,9.4015045,e,nexus4,nexus4_2,4
7572,-2.1643584,1.340753,5.1810527,b,s3,s3_2,5
133286,-2.633622,1.283292,7.383717999999999,d,s3,s3_2,3
99335,-2.7195282000000005,-1.1991272,9.475296,c,nexus4,nexus4_2,4
135107,-1.379043,1.685497,9.653300999999999,b,samsungold,samsungold_1,4
8589,-0.44984436,-0.5469055,9.684769000000001,i,nexus4,nexus4_2,4
116358,8.03006,-0.17124939,6.4286194000000005,f,nexus4,nexus4_1,1
23099,1.5982971000000001,0.42860413,10.208649000000001,h,nexus4,nexus4_1,1
75951,-10.284348,-0.2838745,6.6855009999999995,h,nexus4,nexus4_2,5
106851,3.370994,0.4596810000000001,9.653300999999999,d,samsungold,samsungold_2,1
49872,1.5661621000000001,0.6606903000000001,10.15033,h,nexus4,nexus4_1,1
132382,-2.9410706,-0.06889343,7.6521300000000005,b,nexus4,nexus4_1,3
35484,-1.7235107,1.562851,9.631409,g,nexus4,nexus4_1,4
38271,-0.08499416,-0.89782566,12.382812,e,s3mini,s3mini_1,0
97668,5.4408236,-0.997185,6.479907,a,s3mini,s3mini_1,2
80671,-4.8937483,-0.6512229,0.8810662,e,s3,s3_2,2
28103,-1.224823,2.0079803,10.028931,e,nexus4,nexus4_1,3
55110,-0.8619126,0.7086836999999999,6.9144545,i,s3,s3_1,5
128783,3.9465332,0.30958557,9.482635499999999,d,nexus4,nexus4_1,1
110439,-1.5227122,-1.292869,6.1770406,f,s3,s3_2,5
120000,1.376666,1.1563994,9.320627,h,s3mini,s3mini_1,1
119145,0.46421814,-2.871338,12.008011,e,nexus4,nexus4_2,3
127201,1.6447144,-2.6932526,10.006317,e,nexus4,nexus4_1,0
19313,-2.9587555,-1.4443053999999995,9.275345,c,nexus4,nexus4_2,4
111173,5.669398999999999,2.298405,5.209718,c,samsungold,samsungold_2,5
55079,-11.511429,1.3621521,8.241074000000001,h,nexus4,nexus4_2,3
124226,-4.970337000000002,-2.2314606,6.8796997000000015,c,nexus4,nexus4_1,2
18718,-2.0758057,0.95347595,14.993195000000002,f,nexus4,nexus4_1,2
124986,-0.27267456,-3.0895843999999997,12.794922,e,nexus4,nexus4_1,3
136281,-1.3128966999999998,0.53453064,9.89682,f,nexus4,nexus4_1,0
71223,-3.524221,-0.766135,9.346847,b,samsungold,samsungold_1,3
106762,-1.2212524,-0.097457886,10.143188,i,nexus4,nexus4_1,0
17329,0.44857788,-3.5085297,6.8392334,e,nexus4,nexus4_1,5
12266,-0.18103027,3.8396760000000003,7.8568419999999985,b,nexus4,nexus4_1,0
128042,-3.0310593,0.074220255,9.011775,e,s3mini,s3mini_1,4
130912,-3.0166939999999998,-0.24899697,9.203311,e,s3,s3_2,4
56954,-1.6721648999999998,2.5249634,7.582901,g,nexus4,nexus4_2,3
69570,-4.348892,0.94558716,8.674301,h,nexus4,nexus4_2,4
85167,0.49516296,-0.7206726,9.832352,a,nexus4,nexus4_2,1
78457,-0.153227,-0.766135,9.806528,i,samsungold,samsungold_2,0
73990,-1.601944,-0.76589966,8.842117,d,nexus4,nexus4_2,0
98858,-2.0103455,-0.6961212,8.972046,g,nexus4,nexus4_1,2
48840,-1.6901855,1.7592316000000003,9.911102,g,nexus4,nexus4_1,4
13316,-2.336741,0.6991069000000001,8.236053,g,s3,s3_1,2
92977,0.153227,-1.225816,9.653300999999999,i,samsungold,samsungold_2,0
49586,3.8288727,-0.039886475,9.019455,d,nexus4,nexus4_2,1
10732,-1.3802572,-0.48243165,9.9550905,g,s3mini,s3mini_1,0
72325,7.5081229999999985,-0.4596810000000001,6.741988,f,samsungold,samsungold_2,1
76130,-3.830675,1.53227,8.733939,g,samsungold,samsungold_2,3
34745,1.6531962,0.6584055,7.898471400000001,c,s3mini,s3mini_1,4
123975,0.29688102,-0.49799395,9.519346,a,s3,s3_2,1
107647,4.1946416,1.8100165000000001,8.7053175,g,s3,s3_1,1
72212,-1.3390808,-0.13435364,5.515747,e,nexus4,nexus4_1,5
104354,-1.3924713,1.4621277,9.257492,g,nexus4,nexus4_2,5
125630,-0.4596810000000001,-1.685497,9.959755,c,samsungold,samsungold_1,1
90634,-11.678055,-2.5749817000000004,13.342209,h,nexus4,nexus4_2,2
91961,-11.540052000000001,1.436521,10.055647,a,s3,s3_2,2
65859,-5.010635400000001,-0.49334717,7.0984955,h,nexus4,nexus4_2,2
41261,0.9193620000000001,-0.766135,12.411387,e,samsungold,samsungold_2,0
127741,-0.6295624,-1.659729,9.750229,c,nexus4,nexus4_2,1
94885,-2.834735,-1.1013328000000002,9.279925,c,s3,s3_1,4
101035,-7.7492523,5.8205870000000015,17.917282,b,nexus4,nexus4_2,5
84844,-2.7389667,-0.7565677,9.500193,c,s3,s3_1,4
41162,7.8659820000000025,-0.70162964,5.9106903,f,nexus4,nexus4_2,1
39964,-2.9113130000000003,-0.4596810000000001,10.266209,h,samsungold,samsungold_1,0
93285,-5.3381042,-3.1490936,9.361237,h,nexus4,nexus4_1,3
67452,-6.105773999999999,1.0034637,7.9092100000000025,a,nexus4,nexus4_1,4
68554,-10.18811,-1.4233246000000002,12.341461,c,nexus4,nexus4_1,3
97278,-2.8048072,1.733402,6.489484,b,s3mini,s3mini_1,5
96046,4.613037,1.5866547,9.06488,g,nexus4,nexus4_1,1
11175,-4.9224787,1.4077905000000002,7.8242509999999985,h,s3,s3_1,3
67252,-3.2872388,-1.22224,12.058397,i,s3mini,s3mini_1,2
109456,1.9572599,0.46686932,9.354146,h,s3mini,s3mini_1,1
108936,-0.7757214,-0.11492168,9.701305,i,s3,s3_1,4
18630,1.091756,-0.7757214,8.24563,e,s3,s3_1,5
64644,-8.488358,2.4797363,8.621933,b,nexus4,nexus4_2,5
103846,-5.889736,0.16280572,8.418014,g,s3,s3_1,3
43947,-2.9628246,0.19512744,8.328231,b,s3mini,s3mini_1,0
76460,-3.4455413999999998,0.35168457,3.1804047000000004,d,nexus4,nexus4_2,2
120781,-0.89064306,0.78529817,8.619126,i,s3,s3_1,2
37937,-0.8714894,-1.1971009,9.586383999999999,c,s3,s3_1,1
103785,-4.651199299999999,-0.17199707,8.854019000000003,i,nexus4,nexus4_2,3
104607,-1.379043,0.766135,13.330748999999999,e,samsungold,samsungold_2,5
73288,-7.201669,2.758086,11.798478999999999,d,samsungold,samsungold_1,2
50349,8.267178999999999,-5.488707499999999,6.467936,a,s3mini,s3mini_1,3
2713,-2.451632,2.298405,7.048442,h,samsungold,samsungold_2,5
74097,3.9839019999999996,-0.306454,4.59681,a,samsungold,samsungold_2,3
125546,-4.328659,0.94677734,8.690964,h,nexus4,nexus4_2,4
83673,1.1819,0.14578247,9.737136999999999,f,nexus4,nexus4_2,5
87246,-4.5692444000000005,0.6095123,8.976807,h,nexus4,nexus4_1,4
91135,-1.340271,-0.049850464000000004,11.861816000000001,f,nexus4,nexus4_1,0
53939,-0.013214111,-0.2605133,10.225311,i,nexus4,nexus4_1,4
84460,3.3494883,0.059855044,8.825027,e,s3mini,s3mini_1,1
46738,-1.0534488000000002,-3.0550013,14.4609785,i,s3,s3_1,2
5426,-1.5329131999999999,1.1645813,9.582413,b,nexus4,nexus4_2,4
69728,-2.2888567,-3.303998200000001,17.228676,i,s3,s3_2,2
9368,-3.3493042,-0.8282318000000001,8.720917,d,nexus4,nexus4_1,3
